year,month,day,project,location,gear,vessel,tow.number,preservation,zone,lat,long,secteur,station,crab.number,sex,condition,reproductive.status,carapace.width,abdomen.width,crab weight,egg.color,gonad.color,gonad.weight,eggs.remaining,sample.egg.weight, sample egg.count,total.egg.weight,total egg count,missing.legs.left,missing.legs.right,spermatheca.weight,spermatheca.volume,sperm.square.count,sperm.sample.volume,sperm.sample.count,sperm.color,spermatheca.#sperm,egg.development,Egg comment,parasite,eggs.dropped,eggs.valid,comment,poids hepato,Sperm.points noires,Proteines,Egg L,Egg a,Egg b,Eggs vis,Gon L,Gon a,Gon b,Gon vis,Hep L,Hep a,Hep b,Hep vis
1989,8,3,,,,,,,,,,,,P-065,2,2,P,54.0,36.2,,OF,3,,,,,,34282.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-066,2,2,P,76.0,50.4,,OF,3,,,,,,58250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-067,2,2,P,68.1,48.6,,OF,3,,,,,,48661.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-068,2,2,P,68.3,46.2,,OF,3,,,,,,47088.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-069,2,2,P,64.3,45.7,,OF,3,,,,,,37132.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-070,2,2,P,70.2,46.4,,OF,3,,,,,,47632.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-071,2,2,P,70.3,49.6,,OF,3,,,,,,48805.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-072,2,2,P,71.2,49.1,,OF,3,,,,,,60161.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-073,2,2,P,68.5,48.0,,OF,3,,,,,,40719.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-074,2,2,P,61.9,40.9,,OF,3,,,,,,39529.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-075,2,2,P,60.0,41.0,,OF,3,,,,,,33985.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-076,2,2,P,67.1,47.3,,OF,3,,,,,,45706.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-077,2,2,P,68.2,46.7,,OF,3,,,,,,48860.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-078,2,2,P,62.0,41.4,,OF,3,,,,,,37514.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-079,2,2,P,65.8,45.0,,OF,3,,,,,,44191.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-080,2,2,P,63.2,44.9,,OF,3,,,,,,38470.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-081,2,2,P,63.6,42.8,,OF,3,,,,,,35294.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-082,2,2,P,63.4,43.0,,OF,3,,,,,,38044.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-083,2,2,P,60.1,42.2,,OF,3,,,,,,32838.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-084,2,2,P,59.2,40.2,,OF,3,,,,,,33132.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-085,2,2,P,60.0,41.1,,OF,3,,,,,,36103.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-086,2,2,P,60.1,42.1,,OF,3,,,,,,33117.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-087,2,2,P,57.8,39.0,,OF,3,,,,,,31059.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-088,2,2,P,59.2,40.0,,OF,3,,,,,,34661.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-089,2,2,P,58.0,40.3,,OF,3,,,,,,30309.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-090,2,2,P,55.0,38.1,,OF,3,,,,,,25117.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,3,,,,,,,,,,,,P-091,2,2,P,58.5,40.2,,OF,3,,,,,,30691.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-001,2,,M,75.0,53.0,,OF,3,,,,,,66852.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-003,2,,M,64.5,44.2,,OF,3,,,,,,58942.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-004,2,,M,73.8,52.0,,OF,3,,,,,,80039.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-005,2,,M,77.0,49.2,,OF,3,,,,,,92200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-006,2,,M,72.5,52.0,,OF,3,,,,,,76548.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-007,2,,M,74.5,50.1,,OF,3,,,,,,82213.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-009,2,,M,58.0,41.8,,OF,3,,,,,,37545.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-010,2,,M,64.0,42.5,,OF,3,,,,,,58650.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-011,2,,M,72.0,49.1,,OF,3,,,,,,85363.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-012,2,,M,76.5,54.5,,OF,3,,,,,,107436.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-013,2,,M,74.5,54.5,,OF,3,,,,,,77042.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-014,2,,M,79.2,55.5,,OF,3,,,,,,103667.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-015,2,,M,68.2,46.1,,OF,3,,,,,,62080.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-016,2,,M,68.0,48.5,,OC,3,,,,,,52588.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-017,2,,M,63.4,43.6,,OF,3,,,,,,48173.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-018,2,,M,59.2,38.0,,OF,3,,,,,,34805.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-020,2,,M,62.8,44.0,,OF,3,,,,,,62198.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-021,2,,M,79.8,56.1,,OF,3,,,,,,93967.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-022,2,,M,62.0,43.5,,OF,3,,,,,,48132.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-023,2,,M,73.9,50.2,,OF,3,,,,,,78220.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-024,2,,M,63.5,44.1,,OF,3,,,,,,50569.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-025,2,,M,70.0,48.0,,OF,3,,,,,,68230.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-027,2,,M,82.0,56.1,,OF,3,,,,,,114750.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-029,2,,P,73.0,51.0,,OF,3,,,,,,83855.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-031,2,,M,71.9,50.2,,OF,3,,,,,,47708.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-032,2,,M,59.5,41.1,,OF,3,,,,,,48832.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-034,2,,M,80.0,55.5,,OF,3,,,,,,82004.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-035,2,,M,70.3,48.4,,OF,3,,,,,,48502.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-036,2,,M,60.1,42.5,,OF,3,,,,,,51969.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-038,2,,M,68.5,46.3,,OF,3,,,,,,54191.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-039,2,,M,69.2,48.4,,OF,3,,,,,,72464.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-040,2,,M,66.1,48.0,,OF,3,,,,,,67442.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-041,2,,M,74.5,49.5,,OC,3,,,,,,80023.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-043,2,,M,69.5,50.0,,OF,3,,,,,,72947.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-044,2,,M,67.5,49.8,,OF,3,,,,,,69785.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-045,2,,M,72.5,51.9,,OC,3,,,,,,80745.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-046,2,,M,81.9,58.3,,OF,3,,,,,,110914.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-047,2,,M,76.8,55.5,,OF,3,,,,,,86732.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,8,4,,,,,,,,,,,,Z-048,2,,M,77.8,55.8,,OF,3,,,,,,90860.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-101,2,,M,72.0,48.0,,OF,3,,,,,,50122.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-102,2,,M,75.0,51.0,,OF,3,,,,,,49148.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-103,2,,P,76.0,52.0,,OF,3,,,,,,62727.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-104,2,,P,69.0,47.0,,OF,3,,,,,,43577.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-105,2,,P,66.0,47.0,,OF,3,,,,,,37822.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-106,2,,M,85.0,58.0,,OF,3,,,,,,89026.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-107,2,,M,72.0,48.0,,OF,3,,,,,,51536.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-108,2,,M,66.0,45.0,,OF,3,,,,,,40914.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-109,2,,P,66.0,45.0,,OF,3,,,,,,47517.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-110,2,,M,71.0,51.0,,OF,3,,,,,,47354.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-111,2,,M,71.0,52.0,,OF,3,,,,,,51797.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-112,2,,P,63.0,45.0,,OF,3,,,,,,36822.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-113,2,,M,71.0,51.0,,OF,3,,,,,,46882.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-114,2,,P,74.0,48.0,,OF,3,,,,,,60413.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-115,2,,M,75.0,52.0,,OF,3,,,,,,55061.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-116,2,,P,76.0,50.0,,OF,3,,,,,,65833.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-117,2,,P,65.0,43.0,,OF,3,,,,,,41976.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-118,2,,M,73.0,48.0,,OF,3,,,,,,56513.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-119,2,,P,76.0,52.0,,OF,3,,,,,,55466.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-120,2,,M,67.0,47.0,,OF,3,,,,,,48747.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-121,2,,M,72.0,51.0,,OC,3,,,,,,90017.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-122,2,,P,64.0,45.0,,OF,3,,,,,,43629.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-123,2,,M,72.0,50.0,,OF,3,,,,,,78927.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-124,2,,M,71.0,50.0,,OF,3,,,,,,53516.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-125,2,,M,70.0,49.0,,OF,3,,,,,,52207.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-126,2,,M,76.0,53.0,,OF,3,,,,,,54366.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-127,2,,M,68.0,47.0,,OF,3,,,,,,43755.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-128,2,,M,75.0,51.0,,OF,3,,,,,,95275.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-129,2,,M,65.0,47.0,,OF,3,,,,,,42902.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-130,2,,P,72.0,52.0,,OF,3,,,,,,60785.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-132,2,,M,64.0,47.0,,OF,3,,,,,,41985.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-133,2,,M,70.0,49.0,,OF,3,,,,,,44704.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-135,2,,M,76.0,51.0,,OF,3,,,,,,94797.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-136,2,,M,77.0,54.0,,OF,3,,,,,,97319.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-137,2,,M,62.0,43.0,,OF,3,,,,,,37061.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-139,2,,M,78.0,56.0,,OF,3,,,,,,75907.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-140,2,,M,59.0,42.0,,OF,3,,,,,,25744.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-141,2,,M,64.0,43.0,,OF,3,,,,,,40682.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-152,2,,P,69.0,47.0,,OF,3,,,,,,46572.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-153,2,,P,68.0,48.0,,OF,3,,,,,,48976.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-156,2,,M,65.0,46.0,,OF,3,,,,,,59691.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-158,2,,M,65.0,45.0,,OF,3,,,,,,58201.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-162,2,,M,78.0,54.0,,OF,3,,,,,,71444.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-164,2,,M,62.0,44.0,,OF,3,,,,,,35576.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-166,2,,M,63.0,44.0,,OF,3,,,,,,35854.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-169,2,,M,62.0,45.0,,OF,3,,,,,,49957.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-171,2,,M,76.0,53.0,,OF,3,,,,,,85617.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-172,2,,M,77.0,51.0,,OF,3,,,,,,70926.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-174,2,,P,69.0,48.0,,OF,3,,,,,,52436.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-183,2,,M,76.0,52.0,,OF,3,,,,,,60913.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-187,2,,P,72.0,49.0,,OF,3,,,,,,58500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-189,2,,P,69.0,47.0,,OF,3,,,,,,44513.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-224,2,,M,77.0,52.0,,OF,3,,,,,,100317.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-228,2,,P,68.0,47.0,,OF,3,,,,,,41152.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-246,2,,P,71.0,49.0,,OF,3,,,,,,53930.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-249,2,,P,66.0,44.0,,OF,3,,,,,,48898.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-251,2,,P,72.0,49.0,,OF,3,,,,,,53026.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-252,2,,P,72.0,49.0,,OF,3,,,,,,56677.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-257,2,,M,55.0,38.0,,OF,3,,,,,,24348.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-270,2,,P,60.0,41.0,,OF,3,,,,,,32461.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-287,2,,M,56.0,39.0,,OF,3,,,,,,26814.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-290,2,,P,66.0,46.0,,OF,3,,,,,,46970.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-291,2,,P,61.0,41.0,,OC,3,,,,,,38489.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-292,2,,P,69.0,47.0,,OF,3,,,,,,53857.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-293,2,,P,72.0,50.0,,OF,3,,,,,,59077.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-294,2,,M,84.0,56.0,,OF,3,,,,,,122836.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,3,,,,,,,,,,,,R-295,2,,P,69.0,46.0,,OF,3,,,,,,49952.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-001,2,,P,79.0,52.9,,OF,3,,,,,,71307.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-002,2,,P,71.0,50.2,,OF,3,,,,,,51670.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-003,2,,P,69.1,51.2,,OF,3,,,,,,50100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-004,2,,P,71.2,46.9,,OF,3,,,,,,45894.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-005,2,,P,71.3,47.3,,OF,3,,,,,,57044.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-006,2,,M,69.4,49.9,,OF,3,,,,,,50839.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-007,2,,M,70.0,48.0,,OF,3,,,,,,46713.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-008,2,,P,84.7,58.7,,OF,3,,,,,,90652.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-009,2,,P,77.3,52.2,,OF,3,,,,,,70754.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-010,2,,P,77.0,52.2,,OF,3,,,,,,64605.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-011,2,,P,73.9,50.2,,OF,3,,,,,,60626.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-012,2,,P,72.1,50.5,,OF,3,,,,,,57580.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-013,2,,P,79.3,53.2,,OF,3,,,,,,62677.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-014,2,,P,72.2,50.1,,OF,3,,,,,,56375.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-015,2,,P,71.1,51.2,,OF,3,,,,,,49523.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-016,2,,P,72.3,51.0,,OF,3,,,,,,59150.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-017,2,,P,78.0,51.9,,OF,3,,,,,,70804.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-018,2,,P,78.2,55.3,,OF,3,,,,,,67716.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-019,2,,P,78.9,53.2,,OF,3,,,,,,66345.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-020,2,,P,71.0,52.1,,OF,3,,,,,,50222.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-021,2,,P,73.2,51.9,,OF,3,,,,,,58442.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-022,2,,P,66.0,46.1,,OF,3,,,,,,38598.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-023,2,,P,64.6,45.0,,OF,3,,,,,,36020.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-024,2,,M,68.4,48.1,,OF,3,,,,,,43652.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-025,2,,P,76.0,54.8,,OF,3,,,,,,60448.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,9,4,,,,,,,,,,,,R-026,2,,P,80.0,56.8,,OF,3,,,,,,75505.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,10,2,,,,,,,,,,,,R-001,2,2,P,66.0,45.0,,OC,3,,,,,,35223.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,10,2,,,,,,,,,,,,R-002,2,2,P,64.0,43.9,,OF,3,,,,,,33938.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,10,2,,,,,,,,,,,,R-003,2,2,P,70.2,48.0,,OF,3,,,,,,49935.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,10,2,,,,,,,,,,,,R-004,2,2,P,66.2,44.3,,OF,3,,,,,,43386.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,10,2,,,,,,,,,,,,R-005,2,2,P,61.5,43.4,,OF,3,,,,,,33295.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,10,2,,,,,,,,,,,,R-006,2,2,P,54.3,39.9,,OF,3,,,,,,20723.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,10,2,,,,,,,,,,,,R-007,2,2,P,64.7,45.7,,OF,3,,,,,,38602.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,10,2,,,,,,,,,,,,R-009,2,2,P,72.9,48.1,,OC,3,,,,,,44452.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
